ID,NAME,KEY_NAME,DEPARTMENT,BRANCH,SPELL,SPELL_DEP,POP_NAME,POP_SPELL,CATEGORY,RANK,RANK_CATE,RANK_CITY,RANK_SEARCH,X_COORD,Y_COORD,AD_CODE,ADDRESS,ADDR_PROV,PROV_CODE,ADDR_CITY,CITY_CODE,ADDR_COUNTY,COUNTY_CODE,ADDR_TOWN,TOWN_ID,ADDR_VILLAGE,VILLAGE_ID,ADDR_BUILDING,ADDR_REGION,REGION_ID,ADDR_STREETNO,ADDR_ROAD,ROAD_ID,L_R,LINK_ID,POST_CODE,TELEPHONE,PHONE_INFO,TOLLFREE_NUMBER,EMAIL,EMAIL_INFO,FAX,WEBSITE,WEBSITE_INFO,PAYMENT_METHOD,OPERATION_HOUR,TRADE_MARK,IMAGE_ID,ESTABLISH_TIME,LAST_UPDATE,CONTACT,LANGUAGE,SPECIALITY,AFFILIATION,TAGLINE,DESC,CLASS
B00155QTQB,永南小区,,,,YongNan XiaoQu,,,,120302,3000,0.30-0.62,100000000,0,121.465435,31.041754,310112,剑川路140弄150弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,140,剑川路,4258,,236505,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00156F69X,避风塘(经三路),避风塘,,经三路,BiFengTang (JingSan Lu),,,,050700,4121,0.00-0.49,100000000,5350000,121.431817,31.023310,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234768,,,,,,,,,,,,,,2012-02-20,2012-09-07,,中文,,,,,
B00155KQL6,微软中国有限公司,,,,WeiRuan ZhongGuo YouXianGongSi,,,,170206,2011,0.00-0.32,100000000,89200,121.452919,31.022688,310112,东川路555号紫竹信息数码港5号楼3层,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,555,东川路,1617,,237653,200241,021-61515998,,,,,021-34293336,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155LV2Y,双柏小区,,,,ShuangBai XiaoQu,,,,120302,3000,0.30-0.62,100000000,0,121.472397,31.043949,310112,剑川路100弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,100,剑川路,4258,,236805,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B001557NZH,上海交通大学汽车工程实验室,,,,ShangHai JiaoTong DaXue QiChe GongCheng ShiYanShi,,,,141300,2363,0.21-0.56,100000000,3,121.428713,31.024018,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234811,,,,,,,,,,,,,0l302011101100000100,2012-02-20,2012-09-11,,中文,,,,,5
B00155DAKV,强辉精工砖(畅馨园东北),强辉精工砖,,畅馨园东北,QiangHui JingGong Zhuan (ChangXinYuan DongBei),,,,060603,2100,0.21-0.70,100000000,0,121.418307,31.026374,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239107,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QU7J,众鑫玉美容,,,,ZhongXinYu MeiRong,,,,071100,103,0.00-0.28,100000000,1,121.466641,31.037885,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235009,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155EMND,上海雷允上药品连锁沪闵药房,,,,ShangHai LeiYunShang YaoPin LianSuo HuMin YaoFang,,,,090601,208,0.00-0.35,100000000,2,121.410061,31.040671,310112,北桥镇,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236669,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001553KC6,上海盛晟机械有限公司,,,,ShangHai ShengSheng JiXie YouXianGongSi,,,,170204,0,0.00-0.32,100000000,0,121.413810,31.032909,310112,沪闵路1858号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1858,沪闵路,3613,,238672,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00154QI75,上海中粮粮油进出口吴泾仓储有限公司,,,,ShangHai ZhongLiang LiangYou JinChuKou WuJing CangChu YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.474940,31.043170,310112,通海路357,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,357,通海路,8415,,236906,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B001557UE3,斯太郎形象设计,,,,SiTaiLang XingXiang SheJi,,,,071100,0,0.00-0.28,100000000,0,121.429671,31.016621,310112,东川路889之32-34,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,东川路,1617,,238613,,,,,,,,,,,,,0l422012062800000469,2012-02-20,2012-09-15,,中文,,,,,5
B0015594XD,上海诚信装潢部,,,,ShangHai ChengXin ZhuangHuangBu,,,,060603,2802,0.21-0.70,100000000,13,121.413346,31.044926,310112,北吴路1460号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1460,北吴路,602,,236299,,021-54466628,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOQL,上海福宏玻璃制品有限公司,,,,ShangHai FuHong BoLi ZhiPin YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.411586,31.029201,310112,灯辉路1109号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1109,灯辉路,1533,,234468,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QPAT,上海轩霆机电有限公司,,,,ShangHai XuanTing JiDian YouXianGongSi,,,,170204,622,0.00-0.32,100000000,33,121.407599,31.021748,310112,金平路823,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,823,金平路,4618,,239090,,,,,,,,,,,,,0l422012062500001648,2012-02-20,2012-09-09,,中文,,,,,1
B00155QPL7,颛桥镇农村综合管理事务中心,,,,ZhuanQiaoZhen NongCun ZongHe GuanLi ShiWu ZhongXin,,,,130105,5250,0.52-0.75,100000000,0,121.413966,31.037558,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238739,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00156DXD7,上海卓闻模具,,,,ShangHai ZhuoWen MuJu,,,,170200,0,0.00-0.32,100000000,0,121.430374,31.038536,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239267,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00156ELDB,云雾泉饮用水有限公司(吴泾148供水站),云雾泉饮用水有限公司,,吴泾148供水站,YunWuQuan YinYongShui YouXianGongSi (WuJing 148 GongShuiZhan),,,,061200,0,0.00-0.35,100000000,0,121.467839,31.041901,310112,剑川路153,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,153,剑川路,4258,,235702,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155D6HV,金塔公园,,,,JinTa GongYuan,,,,110101,3500,0.35-0.70,100000000,0,121.409685,31.038133,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234645,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QOAQ,复地·北桥城西区(东门),复地·北桥城西区,,东门,FuDi BeiQiao ChengXiQu (DongMen),,,,120302,3000,0.30-0.62,100000000,0,121.422031,31.035863,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238758,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00156F460,合生城邦·上郡(东门),合生城邦·上郡,,东门,HeSheng ChengBang ShangJun (DongMen),,,,120302,3000,0.30-0.62,100000000,0,121.414415,31.018566,310112,金平路555弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,555,金平路,4618,,239046,,,,,,,,,,,,,0l422012062400000454,2012-02-20,2012-09-07,,中文,,,,,5
B001559AA8,上海第一生化药业有限公司,,,,ShangHai DiYi ShengHua YaoYe YouXianGongSi,,,,170203,0,0.00-0.32,100000000,0,121.399122,31.019642,310112,剑川路1317号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1317,剑川路,4258,,238699,,,,,,,,,,,,,0l422012062100000211,2012-02-20,2012-09-11,,中文,,,,,3
B00155QSQ2,上海交通大学闵行校区(北三门),上海交通大学闵行校区,,北三门,ShangHai JiaoTong DaXue MinHang XiaoQu (BeiSanMen),,,,141201,4200,0.42-0.70,100000000,0,121.440679,31.033110,310112,剑川路601,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,601,剑川路,4258,,238489,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155QP18,上海嘉见建筑工程咨询有限公司,,,,ShangHai JiaJian JianZhu GongCheng ZiXun YouXianGongSi,,,,170202,0,0.00-0.32,100000000,0,121.415781,31.030262,310112,沪闵路1695,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1695,沪闵路,3613,,238038,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155QUAS,名门造型,,,,MingMen ZaoXing,,,,071100,1233,0.00-0.28,100000000,3870,121.468285,31.039064,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239222,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B0015579TQ,金榜人家(东二门),金榜人家,,东二门,JinBang RenJia (DongErMen),,,,120302,4784,0.30-0.62,100000000,28900,121.419410,31.017712,310112,石屏路399弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,399,石屏路,7694,,238417,,,,,,,,,,,,,0l422012062400000533,2012-02-20,2012-09-11,,中文,,,,,5
B00155LOR2,畅馨园,,,,ChangXinYuan,,,,120302,3000,0.30-0.62,100000000,0,121.416206,31.024264,310112,剑川路1099,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1099,剑川路,4258,,238722,,,,,,,,,,,,,0l422012062400000503,2012-02-20,2012-09-11,,中文,,,,,5
B00156DY2B,上海靓豪玻璃制品有限公司,,,,ShangHai LiangHao BoLi ZhiPin YouXianGongSi,,,,170200,366,0.00-0.32,100000000,7,121.472561,31.037397,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238839,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00156F2WF,千岱名墅(北门),千岱名墅,,北门,QianDai MingShu (BeiMen),,,,120301,3000,0.30-0.62,100000000,0,121.412972,31.016478,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235268,,,,,,,,,,,,,0l422012062100000059,2012-02-20,2012-09-07,,中文,,,,,5
B00155IW49,上海交通大学电器工程系,,,,ShangHai JiaoTong DaXue DianQi GongChengXi,,,,141201,5212,0.42-0.70,100000000,779,121.427396,31.023332,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,233981,,,,,,,,,,,,,0l302010122700000049,2012-02-20,2012-09-11,,中文,,,,,5
B00155LYJJ,中国农业银行24小时自助银行(上海紫竹科学园区支行),中国农业银行24小时自助银行,,上海紫竹科学园区支行,ZhongGuo NongYe YinHang 24 XiaoShi ZiZhu YinHang (ShangHai ZiZhu KeXueYuanQu ZhiHang),,,,160304,2923,0.16-0.34,100000000,762000,121.449108,31.022088,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238213,,,,,,,,,,,24H,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155Q5VT,上海紫竹科学园区展示中心,,,,ShangHai ZiZhu KeXueYuanQu ZhanShi ZhongXin,,,,140200,3631,0.35-0.70,100000000,1,121.449729,31.023105,310112,东川路,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,东川路,1617,,238824,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156F33O,上海交通大学闵行校区(南三门),上海交通大学闵行校区,,南三门,ShangHai JiaoTong DaXue MinHang XiaoQu (NanSanMen),,,,141201,4200,0.42-0.70,100000000,0,121.439579,31.020442,310112,东川路700,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,700,东川路,1617,,238492,,,,,,,,,,,,,0l422012062700000013,2012-02-20,2012-09-07,,中文,,,,,5
B00155ETSV,日用杂货服务社(宝秀路),日用杂货服务社,,宝秀路,RiYong ZaHuo FuWuShe (BaoXiu Lu),,,,060200,3006,0.00-0.56,100000000,19700,121.464148,31.043698,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236506,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156D3NV,停车场,,,,TingCheChang,,,,150906,10000,0.10-0.28,100000000,100000000,121.470886,31.042976,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236479,,,,,,,,,,,24H,,,2012-02-20,2012-09-09,,中文,,,,,5
B00156D403,建婷房产,,,,JianTing FangChan,,,,071600,0,0.00-0.28,100000000,0,121.468458,31.042460,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236057,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156DXL7,群辰网吧,,,,QunChen WangBa,,,,080308,1600,0.16-0.58,100000000,0,121.457461,31.035619,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239466,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B00156DY0Z,上海金相实业公司,,,,ShangHai JinXiang ShiYe GongSi,,,,170200,0,0.00-0.32,100000000,0,121.431544,31.043120,310112,吴河路328,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,328,吴河路,8847,,235721,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00156DXC3,上海博赞建筑装饰工程有限公司,,,,ShangHai BoZan JianZhu ZhuangShi GongCheng YouXianGongSi,,,,170201,438,0.00-0.32,100000000,11,121.466032,31.037414,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235009,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00156DX57,皖鑫车行(广南路),皖鑫车行,,广南路,WanXin CheHang (GuangNanLu),,,,061208,0,0.00-0.35,100000000,0,121.466091,31.037806,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235009,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155QOM1,金阳五金建材店,,,,JinYang WuJin JianCaiDian,,,,060603,2528,0.21-0.70,100000000,4,121.420490,31.037770,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239571,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155C0VE,衣影北桥店,,,,YiYing BeiQiao Dian,,,,061100,263,0.00-0.35,100000000,3,121.408117,31.039450,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238242,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155F2OV,吴泾鲜肉店,,,,WuJing XianRouDian,,,,060703,489,0.00-0.56,100000000,4,121.464118,31.043756,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236506,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QVK9,枫泽苑,,,,FengZeYuan,,,,120302,3000,0.30-0.62,100000000,0,121.420744,31.031406,310112,灯辉路555弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,555,灯辉路,1533,,238806,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155QO0D,中国福利彩票,,,,ZhongGuo FuLi CaiPiao,,,,071800,1888,0.00-0.22,100000000,7370000,121.423109,31.032965,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238770,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155B63O,上海申能特种像塑电工器材有限公司办事处,,,,ShangHai ShenNeng TeZhong XiangSu DianGong QiCai YouXianGongSi BanShiChu,,,,170200,193,0.00-0.32,100000000,2,121.382788,31.032498,310112,北松路1288号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1288,北松路,595,,234584,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001502073,上海华银开关厂(华宁路),上海华银开关厂,,华宁路,ShangHai HuaYin KaiGuanChang (HuaNing Lu),,,,170300,3250,0.32-0.65,100000000,0,121.388998,31.026689,310112,华宁路1599,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1599,华宁路,3719,,234444,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155CX8C,北桥村委会,,,,BeiQiao CunWeiHui,,,,130106,6505,0.52-0.75,100000000,29000,121.398971,31.038148,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238646,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156D40T,灯辉路小区,,,,DengHui Lu XiaoQu,,,,120302,3565,0.30-0.62,100000000,25,121.406207,31.026317,310112,灯辉路1169,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1169,灯辉路,1533,,234477,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155EM5H,兰州正宗牛肉拉面(宝秀路),兰州正宗牛肉拉面,,宝秀路,LanZhou ZhengZong NiuRou LaMian (BaoXiu Lu),,,,050121,5409,0.00-0.70,100000000,1520000,121.464406,31.042728,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155Q4VZ,意法半导体,,,,YiFa BanDaoTi,,,,170200,0,0.00-0.32,100000000,0,121.458821,31.024235,310112,紫海路88号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234015,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00156D3NT,公共厕所,,,,GongGong CeSuo,,,,200300,1203,0.00-0.14,100000000,7510000,121.473031,31.043010,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238849,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156DXV9,天盟房产(龙吴路),天盟房产,,龙吴路,TianMeng FangChan (LongWu Lu),,,,071600,1592,0.00-0.28,100000000,42900,121.468232,31.039514,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238319,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B0015590F6,上海碧奇塑胶有限公司,,,,ShangHai BiQi SuJiao YouXianGongSi,,,,170205,0,0.00-0.32,100000000,0,121.399208,31.038904,310112,北松公路588,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,588,北松公路,590,,238657,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155F17B,图腾电脑,,,,TuTeng DianNao,,,,060306,4128,0.07-0.70,100000000,22600,121.467731,31.043074,310112,龙吴路5545,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,5545,龙吴路,5681,,235704,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DX3U,易捷便利店(万顺水原墅北),易捷便利店,,万顺水原墅北,YiJie BianLiDian (Wan ShunShui YuanShuBei),,,,060200,3500,0.00-0.56,100000000,100000,121.414325,31.044583,310112,北桥镇,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237629,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00155L1Q4,新苗花苑,,,,XinMiao HuaYuan,,,,120302,3000,0.30-0.62,100000000,0,121.405103,31.039784,310112,瓶安路505弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,505,瓶安路,6656,,234668,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QSWE,星乐苑(东北门),星乐苑,,东北门,XingLeYuan (DongBeiMen),,,,120302,3000,0.30-0.62,100000000,0,121.475887,31.037923,310112,通海路278号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,278,通海路,8415,,238581,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155QUJ6,上海市吴泾中学分部,,,,ShangHaiShi WuJing ZhongXue FenBu,,,,141202,4200,0.42-0.70,100000000,0,121.470998,31.042608,310112,剑川路119,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,119,剑川路,4258,,236479,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B001557T8R,世纪华联(通海店),世纪华联,,通海店,ShiJi HuaLian (TongHai Dian),,,,060400,5525,0.07-0.70,100000000,1340000,121.475458,31.039540,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238838,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155FDTS,重庆麻辣烫(吴泾房管所东北),重庆麻辣烫,,吴泾房管所东北,ChongQing MaLaTang (WuJing FangGuanSuo DongBei),,,,050102,5035,0.00-0.70,100000000,568000,121.463836,31.042672,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236517,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001556TED,上海交通大学第一餐饮大楼,,,,ShangHai JiaoTong DaXue DiYi CanYin DaLou,,,,050100,0,0.00-0.70,100000000,0,121.431610,31.021906,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,233936,,,,,,,,,,,,,0l422012062700000152,2012-02-20,2012-09-15,,中文,,,,,5
B001558ZVI,北桥灵佳烟杂店,,,,BeiQiao LingJia YanZaDian,,,,060200,0,0.00-0.56,100000000,0,121.415100,31.045132,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236857,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B0015576GK,上海交通大学激光制造,,,,ShangHai JiaoTong DaXue JiGuang ZhiZao,,,,141300,3423,0.21-0.56,100000000,1060,121.427397,31.023331,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,233981,,,,,,,,,,,,,0l302010122700000049,2012-02-20,2012-09-11,,中文,,,,,5
B001556M26,安宁欧洲花园,,,,AnNing OuZhou HuaYuan,,,,120302,3000,0.30-0.62,100000000,0,121.417099,31.015568,310112,安宁路379弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,379,安宁路,287,,235179,,,,,,,,,,,,,0l422012062100000043,2012-02-20,2012-09-11,,中文,,,,,5
B00155A7FQ,金舵陶瓷(我享我家大厦西),金舵陶瓷,,我享我家大厦西,JinDuo TaoCi (WoXiang WoJia DaSha Xi),,,,060603,2100,0.21-0.70,100000000,0,121.417866,31.026238,310112,沪闵路1655号思购建材市场陶瓷区26号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1655,沪闵路,3613,,239107,,021-54717196,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155ESK4,千娇化妆品(闵行区彬梅花苑南),千娇化妆品,,闵行区彬梅花苑南,QianJiao HuaZhuangPin (MinHangQu BinMeiHua YuanNan),,,,061200,0,0.00-0.35,100000000,0,121.467801,31.042837,310112,龙吴路5555,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,5555,龙吴路,5681,,235704,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QVLU,丝美专业造型,,,,SiMei ZhuanYe ZaoXing,,,,071100,164,0.00-0.28,100000000,2,121.457841,31.035675,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239466,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155QVE7,古今(永德路),古今,,永德路,GuJin (YongDe Lu),,,,061100,0,0.00-0.35,100000000,0,121.461878,31.042672,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236518,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155AMEX,龙辉五金建材经营部,,,,LongHui WuJin JianCai JingYingBu,,,,060603,2802,0.21-0.70,100000000,13,121.407384,31.039550,310112,沪闵路2242弄金塔新村171号,上海市,310000,上海市,310000,闵行区,310112,,,,,,金塔新村,,2242,沪闵路,3613,,238230,,021-64904334,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B0015020A4,上海龙鑫实业总公司,,,,ShangHai LongXin ShiYe ZongGongSi,,,,170200,0,0.00-0.32,100000000,0,121.413452,31.033934,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234435,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001556ZB9,鼓浪屿西饼店,,,,GuLangYu XiBingDian,,,,050800,0,0.00-0.49,100000000,0,121.465129,31.043388,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B0015585FZ,上海交通大学第三学生浴室,,,,ShangHai JiaoTong DaXue DiSan XueSheng YuShi,,,,071400,0,0.00-0.28,100000000,0,121.433069,31.027225,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,233943,,,,,,,,,,,,,0l422012062700000131,2012-02-20,2012-09-11,,中文,,,,,5
B00156D3ZL,上海紫燕模具工业有限公司(闵行马桥镇俞塘村卫生室东南),上海紫燕模具工业有限公司,,闵行马桥镇俞塘村卫生室东南,ShangHai ZiYan MuJu GongYe YouXianGongSi (MinHang MaQiaoZhen YuTangCun WeiShengShi DongNan),,,,170200,0,0.00-0.32,100000000,0,121.384041,31.032321,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238087,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155AIMB,理诚车行,,,,LiCheng CheHang,,,,061208,0,0.00-0.35,100000000,0,121.406844,31.039331,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234652,,021-28563597,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155Q4XX,上海交通大学闵行校区(东南门),上海交通大学闵行校区,,东南门,ShangHai JiaoTong DaXue MinHang XiaoQu (DongNanMen),,,,141201,4200,0.42-0.70,100000000,0,121.445742,31.022280,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238194,,,,,,,,,,,,,,2012-02-20,2012-09-15,,中文,,,,,5
B00155DKSE,上海闵星实业有限公司,,,,ShangHai MinXing ShiYe YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.419953,31.020087,310112,沪闵路1247,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1247,沪闵路,3613,,239019,,,,,,,,,,,,,0l302011101000000111,2012-02-20,2012-09-11,,中文,,,,,1
B00156D5O9,金榜家园(北门),金榜家园,,北门,JinBang JiaYuan (BeiMen),,,,120302,3000,0.30-0.62,100000000,0,121.409919,31.040190,310112,沪闵路2282弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2282,沪闵路,3613,,238238,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QUKI,可的便利店(龙吴路),可的便利店,,龙吴路,KeDe BianLiDian (LongWu Lu),,,,060200,4082,0.00-0.56,100000000,679000,121.467394,31.044324,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238308,,,,,,,,,,,,,,2012-02-20,2012-09-15,,中文,,,,,5
B00154ZQ84,上海晶盛科技工程有限公司,,,,ShangHai JingSheng KeJi GongCheng YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.413812,31.032912,310112,沪闵路1858号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1858,沪闵路,3613,,238672,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00154YOZK,大拇指餐厅,,,,DaMuZhi CanTing,,,,050100,0,0.00-0.70,100000000,0,121.468315,31.038849,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239222,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
